Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Ezekiel,2,7,"ודברת אתדברי אליהם אםישמעו ואםיחדלו כי מרי המה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","but speak My words to them, whether they listen or not, for they are rebellious.",Ninguno
Ezekiel,2,8,ואתה בןאדם שמע את אשראני מדבר אליך אלתהימרי כבית המרי פצה פיך ואכל את אשראני נתן אליך,"“And you, mortal, heed what I say to you: Do not be rebellious like that rebellious breed. Open your mouth and eat what I am giving you.” ",Ninguno
Ezekiel,2,9,ואראה והנהיד שלוחה אלי והנהבו מגלתספר,"As I looked, there was a hand stretched out to me, holding a written scroll. ",Ninguno
Ezekiel,2,10,"ויפרש אותה לפני והיא כתובה פנים ואחור וכתוב אליה קנים והגה והי&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","[God] unrolled it before me, and it was inscribed on both the front and the back; on it were written lamentations, dirges, and woes.",Ninguno
Ezekiel,3,1,ויאמר אלי בןאדם את אשרתמצא אכול אכול אתהמגלה הזאת ולך דבר אלבית ישראל,"[God] said to me, “Mortal, eat what is offered you; eat this scroll, and go speak to the House of Israel.” ",Ninguno
Ezekiel,3,2,ואפתח אתפי ויאכילני את המגלה הזאת,"So I opened my mouth, and I was given this scroll to eat, ",Ninguno
Ezekiel,3,3,"ויאמר אלי בןאדם בטנך תאכל ומעיך תמלא את המגלה הזאת אשר אני נתן אליך ואכלה ותהי בפי כדבש למתוק&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","as I was told, “Mortal, feed your stomach and fill your belly with this scroll that I give you.” I ate it, and it tasted as sweet as honey to me.",Ninguno
Ezekiel,3,4,ויאמר אלי בןאדם לךבא אלבית ישראל ודברת בדברי אליהם,"Then [God] said to me, “Mortal, go to the House of Israel and repeat My very words to them. ",Ninguno
Ezekiel,3,5,כי לא אלעם עמקי שפה וכבדי לשון אתה שלוח אלבית ישראל,"For you are sent, not to a people of unintelligible speech and difficult language, but to the House of Israel— ",Ninguno
Ezekiel,3,6,לא&thinsp;<b></b> אלעמים רבים עמקי שפה וכבדי לשון אשר לאתשמע דבריהם אםלא אליהם שלחתיך המה ישמעו אליך,"not to the many peoples of unintelligible speech and difficult language, whose talk you cannot understand. If I sent you to them, they would listen to you. ",Ninguno
Ezekiel,3,7,ובית ישראל לא יאבו לשמע אליך כיאינם אבים לשמע אלי כי כלבית ישראל חזקימצח וקשילב המה,"But the House of Israel will refuse to listen to you, for they refuse to listen to Me; for the whole House of Israel are brazen of forehead and stubborn of heart. ",Ninguno
Ezekiel,3,8,הנה נתתי אתפניך חזקים לעמת פניהם ואתמצחך חזק לעמת מצחם,"But I will make your face as hard as theirs, and your forehead as brazen as theirs. ",Ninguno
Ezekiel,3,9,"כשמיר חזק מצר נתתי מצחך לאתירא אותם ולאתחת מפניהם כי בית מרי המה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","I will make your forehead like adamant, harder than flint. Do not fear them, and do not be dismayed by them, though they are a rebellious breed.”",Ninguno
Ezekiel,3,10,ויאמר אלי בןאדם אתכלדברי אשר אדבר אליך קח בלבבך ובאזניך שמע,"Then [God] said to me: “Mortal, listen with your ears and receive into your mind all the words that I speak to you. ",Ninguno
Ezekiel,3,11,ולך בא אלהגולה אלבני עמך ודברת אליהם ואמרת אליהם כה אמר אדני יהוה אםישמעו ואםיחדלו,"Go to your people, the exile community, and speak to them. Say to them: Thus says the Sovereign GOD—whether they listen or not.” ",Ninguno
Ezekiel,3,12,ותשאני רוח ואשמע אחרי קול רעש גדול ברוך כבודיהוה ממקומו,"Then a spirit carried me away, and behind me I heard a great roaring sound: “Blessed is the Presence of GOD, in its place,”asound: “Blessed is the Presence of GOD, in its place” Emendation yields “sound, as the Presence of GOD rose from where it stood.” ",Ninguno
Ezekiel,3,13,וקול&thinsp;<b></b> כנפי החיות משיקות אשה אלאחותה וקול האופנים לעמתם וקול רעש גדול,"with the sound of the wings of the creatures beating against one another, and the sound of the wheels beside them—a great roaring sound. ",Ninguno
Ezekiel,3,14,ורוח נשאתני ותקחני ואלך מר בחמת רוחי וידיהוה עלי חזקה,"A spirit seized me and carried me away. I went in bitterness, in the fury of my spirit, while GOD’s hand was strong upon me. ",Ninguno
Ezekiel,3,15,"ואבוא אלהגולה תל אביב הישבים אלנהרכבר <span class=""mam-kq""><span class=""mam-kq-k"">(ואשר)</span> <span class=""mam-kq-q"">[ואשב]</span></span> המה יושבים שם ואשב שם שבעת ימים משמים בתוכם","And I came to the exile community that dwelt in Tel Abib by the Chebar Canal, and I remained where they dwelt. And for seven days I sat there stunned among them.",Ninguno
Ezekiel,3,16,"ויהי מקצה שבעת ימים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>ויהי דבריהוה אלי לאמר","After those seven days, the word of GOD came to me: ",Ninguno
Ezekiel,3,17,בןאדם צפה נתתיך לבית ישראל ושמעת מפי דבר והזהרת אותם ממני,"“O mortal, I appoint you lookout for the House of Israel; and when you hear a word from My mouth, you must warn them for Me. ",Ninguno
Ezekiel,3,18,באמרי לרשע מות תמות ולא הזהרתו ולא דברת להזהיר רשע מדרכו הרשעה לחיתו הוא רשע בעונו ימות ודמו מידך אבקש,"If I say to someone wicked, ‘You shall die,’ and you do not give warning—you do not speak to warn thembthem Heb. “the wicked one.” of their wicked course in order to save their life—then that wicked one shall die for their own iniquity, while from you I will require a reckoning for their blood. ",Ninguno
Ezekiel,3,19,ואתה כיהזהרת רשע ולאשב מרשעו ומדרכו הרשעה הוא בעונו ימות ואתה אתנפשך הצלת,"But if you do warn someone wicked, and they do not turn back from their wickedness and their wicked course, they shall die for their iniquity, while you will have saved your own life. ",Ninguno
Ezekiel,3,20,"ובשוב צדיק מצדקו ועשה עול ונתתי מכשול לפניו הוא ימות כי לא הזהרתו בחטאתו ימות ולא תזכרן <span class=""mam-kq-trivial"">צדקתו</span> אשר עשה ודמו מידך אבקש","Again, if someone righteous abandons righteousness and does wrong—when I put a stumbling block before them—they shall die. They shall die for their sins; the righteous deeds that they did shall not be remembered; while from you, because you did not warn them, I will require a reckoning for their blood. ",Ninguno
Ezekiel,3,21,"ואתה כי הזהרתו צדיק לבלתי חטא צדיק והוא לאחטא חיו יחיה כי נזהר ואתה אתנפשך הצלת&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","If, however, you warn someone righteous not to sin, and that righteous one does not sin, they shall live because they took warning, while you will have saved your own life.”",Ninguno
Ezekiel,3,22,ותהי עלי שם ידיהוה ויאמר אלי קום צא אלהבקעה ושם אדבר אותך,"Then GOD’s hand came upon me there, and I was told, “Arise, go out to the valley, and there I will speak with you.” ",Ninguno
Ezekiel,3,23,ואקום ואצא אלהבקעה והנהשם כבודיהוה עמד ככבוד אשר ראיתי עלנהרכבר ואפל עלפני,"I arose and went out to the valley, and there stood the Presence of GOD, like the Presence that I had seen at the Chebar Canal; and I flung myself down on my face. ",Ninguno
Ezekiel,3,24,ותבאבי רוח ותעמדני עלרגלי וידבר אתי ויאמר אלי בא הסגר בתוך ביתך,"And a spirit entered into me and set me upon my feet. And [God] spoke to me, and said to me: “Go, shut yourself up in your house. ",Ninguno
Ezekiel,3,25,ואתה בןאדם הנה נתנו עליך עבותים ואסרוך בהם ולא תצא בתוכם,"As for you, O mortal, cords have been placed upon you, and you have been bound with them, and you shall not go out among the people.cthe people Heb. “them.” ",Ninguno
Ezekiel,3,26,ולשונך אדביק אלחכך ונאלמת ולאתהיה להם לאיש מוכיח כי בית מרי המה,"And I will make your tongue cleave to your palate, and you shall be dumb; you shall not be a reprover to them, for they are a rebellious breed. ",Ninguno
Ezekiel,3,27,"ובדברי אותך אפתח אתפיך ואמרת אליהם כה אמר אדני יהוה השמע&thinsp;<small></small>&thinsp;ישמע והחדל&thinsp;<small></small>&thinsp;יחדל כי בית מרי המה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","But when I speak with you, I will open your mouth, and you shall say to them, ‘Thus says the Sovereign GOD!’ Whoever listens will listen, and whoever does not will not—for they are a rebellious breed.”",Ninguno
Ezekiel,4,1,ואתה בןאדם קחלך לבנה ונתתה אותה לפניך וחקות עליה עיר אתירושל͏ם,"“And you, O mortal, take a brick and put it in front of you, and incise on it a city, Jerusalem. ",Ninguno
Ezekiel,4,2,ונתתה עליה מצור ובנית עליה דיק ושפכת עליה סללה ונתתה עליה מחנות ושיםעליה כרים סביב,"Set up a siege against it, and build towers against it, and cast a mound against it; pitch camps against it, and bring up battering rams round about it. ",Ninguno
Ezekiel,4,3,"ואתה קחלך מחבת ברזל ונתתה אותה קיר ברזל בינך ובין העיר והכינתה אתפניך אליה והיתה במצור וצרת עליה אות היא לבית ישראל&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Then take an iron plate and place it as an iron wall between yourself and the city, and set your face against it.aset your face against it I.e., adopt a hostile stance. Thus it shall be under siege, you shall besiege it. This shall be an omen for the House of Israel.",Separación (Beyn)
Ezekiel,4,4,ואתה שכב עלצדך השמאלי ושמת אתעון ביתישראל עליו מספר הימים אשר תשכב עליו תשא אתעונם,"“Then lie on your left side, and let it bear the punishment of the House of Israel;bleft…Israel Since left and right also denote north and south (e.g., 16.46), respectively, the left side represents Israel, the northern kingdom, and the right side Judah, the southern kingdom. for as many days as you lie on it you shall bear their punishment. ",Caos/Izquierda (Smol)
Ezekiel,4,5,ואני נתתי לך אתשני עונם למספר ימים שלשמאות ותשעים יום ונשאת עון ביתישראל,"For I impose upon you three hundred and ninety days, corresponding to the number of the years of their punishment; and so you shall bear the punishment for the House of Israel. ",Ninguno
Ezekiel,4,6,"וכלית אתאלה ושכבת עלצדך <span class=""mam-kq""><span class=""mam-kq-k"">(הימיני)</span> <span class=""mam-kq-q"">[הימני]</span></span> שנית ונשאת אתעון ביתיהודה ארבעים יום יום לשנה יום לשנה נתתיו לך","When you have completed these, you shall lie another forty days on your right side, and bear the punishment of the House of Judah.cright…Judah See note at v. 4. I impose on you one day for each year.",Ninguno
Ezekiel,4,7,ואלמצור ירושל͏ם תכין פניך וזרעך חשופה ונבאת עליה,"“Then, with bared arm, set your face toward besieged Jerusalem and prophesy against it. ",Ninguno
Ezekiel,4,8,והנה נתתי עליך עבותים ולאתהפך מצדך אלצדך עדכלותך ימי מצורך,"Now I put cords upon you, so that you cannot turn from side to side until you complete your days of siege.",Ninguno
Ezekiel,4,9,ואתה קחלך חטין ושערים ופול ועדשים ודחן וכסמים ונתתה אותם בכלי אחד ועשית אותם לך ללחם מספר הימים אשראתה&thinsp;<b></b> שוכב עלצדך שלשמאות ותשעים יום תאכלנו,"“Further, take wheat, barley, beans, lentils, millet, and emmer. Put them into one vessel and bake them into bread. Eat it as many days as you lie on your side: three hundred and ninety. ",Ninguno
Ezekiel,4,10,ומאכלך אשר תאכלנו במשקול עשרים שקל ליום מעת עדעת תאכלנו,"The food that you eat shall be by weight, twenty shekels a day; this you shall eat in the space of a day. ",Ninguno
Ezekiel,4,11,ומים במשורה תשתה ששית ההין מעת עדעת תשתה,And you shall drink water by measure; drink a sixth of a hin in the space of a day.,Ninguno
Ezekiel,4,12,"ועגת שערים תאכלנה והיא בגללי צאת האדם תעגנה לעיניהם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",“Eat it as a barleydbarley Meaning of Heb. uncertain. cake; you shall bake it on human excrement before their eyes. ,Ninguno
Ezekiel,4,13,ויאמר יהוה ככה יאכלו בניישראל אתלחמם טמא בגוים אשר אדיחם שם,"So,” said GOD, “shall the people of Israel eat their bread, impure, among the nations to which I will banish them.” ",Ninguno
Ezekiel,4,14,"ואמר אהה אדני יהוה הנה נפשי לא מטמאה ונבלה וטרפה לאאכלתי מנעורי ועדעתה ולאבא בפי בשר פגול&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Then I said, “Ah, my Sovereign GOD, my personeperson Or “throat.” was never defiled; nor have I eaten anything that died of itself or was torn by beasts from my youth until now, nor has foul flesh entered my mouth.” ",Ninguno
Ezekiel,4,15,"ויאמר אלי ראה נתתי לך את<span class=""mam-kq""><span class=""mam-kq-q"">[צפיעי]</span> <span class=""mam-kq-k"">(צפועי)</span></span> הבקר תחת גללי האדם ועשית אתלחמך עליהם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The answer came: “See, I allow you cow’s dung instead of human excrement; prepare your bread on that.”",Ninguno
Ezekiel,4,16,ויאמר אלי בןאדם הנני שבר מטהלחם בירושל͏ם ואכלולחם במשקל ובדאגה ומים במשורה ובשממון ישתו,"fResuming the thought of v. 11. And I was told, “O mortal, I am going to break the staff of bread in Jerusalem, and they shall eat bread by weight, in anxiety, and drink water by measure, in horror, ",Ninguno
Ezekiel,4,17,"למען יחסרו לחם ומים ונשמו איש ואחיו ונמקו בעונם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","so that, lacking bread and water, they shall stare at each other, heartsick over their iniquity.",Ninguno
Ezekiel,5,1,ואתה בןאדם קחלך&thinsp;<b></b> חרב חדה תער הגלבים תקחנה לך והעברת עלראשך ועלזקנך ולקחת לך מאזני משקל וחלקתם,"“And you, O mortal, take a sharp knife; use it as a barber’s razor and pass it over your head and beard. Then take scales and divide the hair.athe hair Lit. “them.” ",Ninguno
Ezekiel,5,2,שלשית באור תבעיר בתוך העיר כמלאת ימי המצור ולקחת אתהשלשית תכה בחרב סביבותיה והשלשית תזרה לרוח וחרב אריק אחריהם,"When the days of siege are completed, destroy a third part in fire in the city, take a third and strike it with the sword all around the city,bthe city Heb. “it.” and scatter a third to the wind and unsheathecunsheathe Cf. v. 12; lit. “I will unsheathe.” a sword after them.",Ninguno
Ezekiel,5,3,ולקחת משם מעט במספר וצרת אותם בכנפיך,“Take also a few [hairs] from there and tie them up in your skirts.,Ninguno
Ezekiel,5,4,"ומהם עוד תקח והשלכת אותם אלתוך האש ושרפת אתם באש ממנו תצאאש אלכלבית ישראל&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","And take some more of them and cast them into the fire, and burn them in the fire. From this a fire shall go out upon the whole House of Israel.”",Ninguno
Ezekiel,5,5,כה אמר אדני יהוה זאת ירושל͏ם בתוך הגוים שמתיה וסביבותיה ארצות,"Thus said the Sovereign GOD: I set this Jerusalem in the midst of nations, with countries round about her. ",Ninguno
Ezekiel,5,6,"ותמר אתמשפטי לרשעה מןהגוים ואתחקותי מןהארצות אשר סביבותיה כי במשפטי מאסו וחקותי לאהלכו בהם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","But she rebelled against My rules and My laws, acting more wickedly than the nations and the countries round about her; shedshe Heb. “they.” rejected My rules and disobeyed My laws. ",Ninguno
Ezekiel,5,7,לכן כהאמר&thinsp;<b></b> אדני יהוה יען המנכם מןהגוים אשר סביבותיכם בחקותי לא הלכתם ואתמשפטי לא עשיתם וכמשפטי הגוים אשר סביבותיכם לא עשיתם,"Assuredly, thus said the Sovereign GOD: Because you have outdone the nations that are round about you—you have not obeyed My laws or followed My rules, nor have you even observed the rules of the nations round about you— ",Ninguno
Ezekiel,5,8,לכן כה אמר אדני יהוה הנני עליך גםאני ועשיתי בתוכך משפטים לעיני הגוים,"assuredly, thus said the Sovereign GOD: I, in turn, am going to deal with you, and I will execute judgments in your midst in the sight of the nations. ",Ninguno
Ezekiel,5,9,"ועשיתי בך את אשר לאעשיתי ואת אשרלאאעשה כמהו עוד יען כלתועבתיך&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","On account of all your abominations, I will do among you what I have never done, and the like of which I will never do again.",Ninguno
Ezekiel,5,10,"לכן אבות יאכלו בנים בתוכך ובנים יאכלו אבותם ועשיתי בך שפטים וזריתי אתכלשאריתך לכלרוח&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Assuredly, parents shall eat their children in your midst, and children shall eat their parents. I will execute judgments against you, and I will scatter all your survivors in every direction.",Ninguno
Ezekiel,5,11,לכן חיאני נאם אדני יהוה אםלא יען אתמקדשי טמאת בכלשקוציך ובכלתועבתיך וגםאני אגרע ולאתחוס עיני וגםאני לא אחמול,"Assuredly, as I live—said the Sovereign GOD—because you defiled My Sanctuary with all your detestable things and all your abominations, I in turn will shear [you] awayeshear…away Cf. Isa. 15.2 and Jer. 48.37; here an allusion to the symbolism in v. 1. and show no pity. I in turn will show no compassion: ",Ninguno
Ezekiel,5,12,שלשתיך בדבר ימותו וברעב יכלו בתוכך והשלשית בחרב יפלו סביבותיך והשלישית לכלרוח אזרה וחרב אריק אחריהם,"One-third of you shall die of pestilence or perish in your midst by famine, one-third shall fall by the sword around you, and I will scatter one-third in every direction and will unsheathe the sword after them. ",Ninguno
Ezekiel,5,13,וכלה אפי והנחותי חמתי בם והנחמתי וידעו כיאני יהוה דברתי בקנאתי בכלותי חמתי בם,"I will vent all My anger and satisfy My fury upon them; and when I vent all My fury upon them, they shall know that I, GOD, have spoken in My passion. ",Percepción (Yada)
Ezekiel,5,14,ואתנך לחרבה ולחרפה בגוים אשר סביבותיך לעיני כלעובר,"I will make you a ruin and a mockery among the nations round about you, in the sight of every passerby. ",Ninguno
Ezekiel,5,15,והיתה חרפה וגדופה מוסר ומשמה לגוים אשר סביבותיך בעשותי בך שפטים באף ובחמה ובתכחות חמה אני יהוה דברתי,"And when I execute judgment upon you in anger and rage and furious chastisement, youfyou Heb. “she.” shall be a mockery and a derision, a warning and a horror, to the nations round about you: I, GOD, have spoken. ",Ninguno
Ezekiel,5,16,בשלחי אתחצי הרעב הרעים בהם אשר היו למשחית אשראשלח אותם לשחתכם ורעב אסף עליכם ושברתי לכם מטהלחם,"When I loose the deadly arrows of famine against those doomed to destruction, when I loose them against you to destroy you, I will heap more famine upon you and break your staff of bread. ",Ninguno
Ezekiel,5,17,"ושלחתי עליכם רעב וחיה רעה ושכלך ודבר ודם יעברבך וחרב אביא עליך אני יהוה דברתי&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","I will let loose against you famine and wild beasts and they shall bereave you; pestilence and bloodshed shall sweep through you, and I will bring the sword upon you. I, GOD, have spoken.",Ninguno
Ezekiel,6,1,ויהי דבריהוה אלי לאמר,The word of GOD came to me:,Ninguno
Ezekiel,6,2,בןאדם שים פניך אלהרי ישראל והנבא אליהם,"O mortal, turn your face toward the mountains of Israel and prophesy to them ",Ninguno
