Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Job,2,2,ויאמר יהוה אלהשטן אי מזה תבא ויען השטן אתיהוה ויאמר משט בארץ ומהתהלך בה,"GOD said to the Adversary, “Where have you been?” The Adversary answered GOD, “I have been roaming all over the earth.” ",Ninguno
Job,2,3,ויאמר יהוה אלהשטן השמת לבך אלעבדי איוב כי אין כמהו בארץ איש תם וישר ירא אלהים וסר מרע ועדנו מחזיק בתמתו ותסיתני בו לבלעו חנם,"GOD said to the Adversary, “Have you noticed My servant Job? There is no one like him on earth, a blameless and upright man who fears God and shuns evil. He still keeps his integrity; so you have incited Me against him to destroy him for no good reason.” ",Ninguno
Job,2,4,ויען השטן אתיהוה ויאמר עור בעדעור וכל אשר לאיש יתן בעד נפשו,"The Adversary answered GOD, “Skin for skinaSkin for skin Apparently a proverb whose meaning is uncertain.—all that the man has he will give up for his life. ",Ninguno
Job,2,5,אולם שלחנא ידך וגע אלעצמו ואלבשרו אםלא אלפניך יברכך,"But lay a hand on his bones and his flesh, and he will surely blaspheme You to Your face.” ",Ninguno
Job,2,6,ויאמר יהוה אלהשטן הנו בידך אך אתנפשו שמר,"So GOD said to the Adversary, “See, he is in your power; only spare his life.” ",Ninguno
Job,2,7,"ויצא השטן מאת פני יהוה ויך אתאיוב בשחין רע מכף רגלו <span class=""mam-kq""><span class=""mam-kq-k"">(עד)</span> <span class=""mam-kq-q"">[ועד]</span></span> קדקדו",The Adversary departed from GOD’s presence and inflicted a severe inflammation on Job from the sole of his foot to the crown of his head. ,Ninguno
Job,2,8,ויקחלו חרש להתגרד בו והוא ישב בתוךהאפר,He took a potsherd to scratch himself as he sat in ashes. ,Ninguno
Job,2,9,ותאמר לו אשתו עדך מחזיק בתמתך ברך אלהים ומת,"His wife said to him, “You still keep your integrity! Blaspheme God and die!” ",Ninguno
Job,2,10,"ויאמר אליה כדבר אחת הנבלות תדברי גם אתהטוב נקבל מאת האלהים ואתהרע לא נקבל בכלזאת לאחטא איוב בשפתיו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","But he said to her, “You talk as any shameless woman might talk! Should we accept only good from God and not accept evil?” For all that, Job said nothing sinful.",Ninguno
Job,2,11,וישמעו שלשת&thinsp;<b></b> רעי איוב את כלהרעה הזאת הבאה עליו ויבאו איש ממקמו אליפז התימני ובלדד השוחי וצופר הנעמתי ויועדו יחדו לבוא לנודלו ולנחמו,"When Job’s three friends heard about all these calamities that had befallen him, each came from his home—Eliphaz the Temanite, Bildad the Shuhite, and Zophar the Naamathite. They met together to go and console and comfort him. ",Ninguno
Job,2,12,וישאו אתעיניהם מרחוק ולא הכירהו וישאו קולם ויבכו ויקרעו איש מעלו ויזרקו עפר עלראשיהם השמימה,"When they saw him from a distance, they could not recognize him, and they broke into loud weeping; each one tore his robe and threw dust into the air onto his head. ",Ninguno
Job,2,13,וישבו אתו לארץ שבעת ימים ושבעת לילות ואיןדבר אליו דבר כי ראו כיגדל הכאב מאד,They sat with him on the ground seven days and seven nights. None spoke a word to him for they saw how very great was his suffering.,Ninguno
Job,3,1,"אחריכן פתח איוב אתפיהו ויקלל אתיומו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","aThere are many difficulties in the poetry of Job, making the interpretation of words, verses, and even chapters uncertain. The rubric “Meaning of Heb. [or: verse] uncertain” in this book indicates only some of the extreme instances. Afterward, Job began to speak and cursed the day of his birth. ",Ninguno
Job,3,2,ויען איוב ויאמר,Job spoke up and said:,Ninguno
Job,3,3,יאבד יום אולד בו והלילה אמר הרה גבר,"Perish the day on which I was born,And the night it was announced,“A male has been conceived!”",Ninguno
Job,3,4,"היום ההוא יהי<span class=""mam-implicit-maqaf""></span>חשך אלידרשהו אלוה ממעל ואלתופע עליו נהרה",May that day be darkness;May God above have no concern for it;May light not shine on it;,Ninguno
Job,3,5,יגאלהו חשך וצלמות תשכןעליו עננה יבעתהו כמרירי יום,May darkness and deep gloom reclaim it;May a pall lie over it;May what blackensbwhat blackens Meaning of Heb. uncertain. the day terrify it.,Ninguno
Job,3,6,הלילה ההוא יקחהו אפל אליחד בימי שנה במספר ירחים אליבא,May obscurity carry off that night;May it not be counted among the days of the year;May it not appear in any of its months;,Ninguno
Job,3,7,הנה הלילה ההוא יהי גלמוד אלתבוא רננה בו,May that night be desolate;May no sound of joy be heard in it;,Ninguno
Job,3,8,יקבהו אררייום העתידים ערר לויתן,"May those who cast spells upon the daycday Or “sea,” taking Heb. yom as equivalent of yam; compare the combination of sea with Leviathan in Ps. 74.13, 14 and with Dragon in Job 7.12; cf. also Isa. 27.1. damn it,Those prepared to disable Leviathan;",Ninguno
Job,3,9,יחשכו כוכבי נשפו יקולאור ואין ואליראה בעפעפישחר,May its twilight stars remain dark;May it hope for light and have none;May it not see the glimmerings of the dawn—,Ninguno
Job,3,10,כי לא סגר דלתי בטני ויסתר עמל מעיני,"Because it did not block my mother’s womb,And hide trouble from my eyes.",Ninguno
Job,3,11,למה לא מרחם אמות מבטן יצאתי ואגוע,"Why did I not die at birth,Expire as I came forth from the womb?",Ninguno
Job,3,12,מדוע קדמוני ברכים ומהשדים כי אינק,"Why were there knees to receive me,Or breasts for me to suck?",Ninguno
Job,3,13,כיעתה שכבתי ואשקוט ישנתי אז&thinsp;<b></b> ינוח לי,"For now would I be lying in repose, asleep and at rest,",Ninguno
Job,3,14,עםמלכים ויעצי ארץ הבנים חרבות למו,"With the world’s kings and counselors who rebuild ruins for themselves,",Ninguno
Job,3,15,או עםשרים זהב להם הממלאים בתיהם כסף,Or with nobles who possess gold and who fill their houses with silver.,Ninguno
Job,3,16,או כנפל טמון לא אהיה כעללים לאראו אור,"Or why was I not like a buried stillbirth,Like babies who never saw the light?",Ninguno
Job,3,17,שם רשעים חדלו רגז ושם ינוחו יגיעי כח,There the wicked cease from troubling;There rest those whose strength is spent.,Ninguno
Job,3,18,יחד אסירים שאננו לא שמעו קול נגש,Prisoners are wholly at ease;They do not hear the taskmaster’s voice.,Ninguno
Job,3,19,קטן וגדול שם הוא ועבד חפשי מאדניו,"Small and great alike are there,And the slave is free of his master.",Ninguno
Job,3,20,למה יתן לעמל אור וחיים למרי נפש,Why does [God] give light to the suffererAnd life to the bitter in spirit;,Ninguno
Job,3,21,המחכים למות ואיננו ויחפרהו ממטמונים,"To those who wait for death but it does not come,Who search for it more than for treasure,",Ninguno
Job,3,22,השמחים אליגיל ישישו כי ימצאוקבר,"Who rejoice to exultation,And are glad to reach the grave;",Ninguno
Job,3,23,לגבר אשרדרכו נסתרה ויסך אלוה בעדו,"To the man who has lost his way,Whom God has hedged about?",Ninguno
Job,3,24,כילפני לחמי אנחתי תבא ויתכו כמים שאגתי,My groaning serves as my bread;My roaring pours forth as water.,Ninguno
Job,3,25,כי פחד פחדתי ויאתיני ואשר יגרתי יבא לי,For what I feared has overtaken me;What I dreaded has come upon me.,Ninguno
Job,3,26,"לא שלותי&thinsp;<b></b> ולא שקטתי ולאנחתי ויבא רגז&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","I had no repose, no quiet, no rest,And trouble came.",Ninguno
Job,4,1,ויען אליפז התימני ויאמר,Then Eliphaz the Temanite said in reply:,Ninguno
Job,4,2,הנסה דבר אליך תלאה ועצר במלין מי יוכל,"If one ventures a word with you, will it be too much?But who can hold back his words?",Ninguno
Job,4,3,הנה יסרת רבים וידים רפות תחזק,"See, you have encouraged many;You have strengthened failing hands.",Ninguno
Job,4,4,כושל יקימון מליך וברכים כרעות תאמץ,Your words have kept him who stumbled from falling;You have braced knees that gave way.,Ninguno
Job,4,5,כי עתה&thinsp;<b></b> תבוא אליך ותלא תגע עדיך ותבהל,"But now that it overtakes you, it is too much;It reaches you, and you are unnerved.",Ninguno
Job,4,6,הלא יראתך כסלתך תקותך ותם דרכיך,"Is not your piety your confidence,Your integrity your hope?",Ninguno
Job,4,7,זכרנא מי הוא נקי אבד ואיפה ישרים נכחדו,"Think now, what innocent ever perished?Where have the upright been destroyed?",Ninguno
Job,4,8,כאשר ראיתי חרשי און וזרעי עמל יקצרהו,"As I have seen, those who plow evilAnd sow mischief reap them.",Ninguno
Job,4,9,מנשמת אלוה יאבדו ומרוח אפו יכלו,"They perish by a blast from the divine,Are gone at the breath of God’s nostrils.",Ninguno
Job,4,10,שאגת אריה וקול שחל ושני כפירים נתעו,"The lion may roar, the cub may howl,But the teeth of the king of beasts are broken.aare broken Meaning of Heb. uncertain. ",Ninguno
Job,4,11,ליש אבד מבליטרף ובני לביא יתפרדו,"The lion perishes for lack of prey,And its whelps are scattered.",Ninguno
Job,4,12,ואלי דבר יגנב ותקח אזני שמץ מנהו,A word came to me in stealth;My ear caught a whisper of it.,Ninguno
Job,4,13,בשעפים מחזינות לילה בנפל תרדמה עלאנשים,"In thought-filled visions of the night,When deep sleep falls on everyone,",Ninguno
Job,4,14,פחד קראני ורעדה ורב עצמותי הפחיד,"Fear and trembling came upon me,Causing all my bones to quake with fright.",Ninguno
Job,4,15,ורוח עלפני יחלף תסמר שערת בשרי,"A wind passed by me,Making the hair of my flesh bristle.",Ninguno
Job,4,16,יעמד&thinsp;<b></b> ולאאכיר מראהו תמונה לנגד עיני דממה וקול אשמע,"It halted; its appearance was strange to me;A form loomed before my eyes;I heard a murmur, a voice,",Ninguno
Job,4,17,האנוש מאלוה יצדק אם מעשהו יטהרגבר,“Can a mortal be acquitted by God?Can a man be cleared by his Maker?,Ninguno
Job,4,18,הן בעבדיו לא יאמין ובמלאכיו ישים תהלה,"If God’s own servants cannot be trusted,And angels receive reproach,breproach Meaning of Heb. uncertain. ",Ninguno
Job,4,19,אף&thinsp;<b></b> שכני בתיחמר אשרבעפר יסודם ידכאום לפניעש,"How much less those who dwell in houses of clay,Whose origin is dust,Who are crushed like the moth,",Ninguno
Job,4,20,מבקר לערב יכתו מבלי משים לנצח יאבדו,"Shattered between daybreak and evening,Perishing forever, unnoticed.",Ninguno
Job,4,21,הלאנסע יתרם בם ימותו ולא בחכמה,"Their cord is pulled upAnd they die, and not with wisdom.”",Ninguno
Job,5,1,קראנא היש עונך ואלמי מקדשים תפנה,Call now! Will anyone answer you?To whom among the holy beings will you turn?,Ninguno
Job,5,2,כילאויל יהרגכעש ופתה תמית קנאה,Vexation kills the fool;Passion slays the simpleton.,Ninguno
Job,5,3,אניראיתי אויל משריש ואקוב נוהו פתאם,"I myself saw a fool who had struck roots;Impulsively, I cursed his home:",Ninguno
Job,5,4,ירחקו בניו מישע וידכאו בשער ואין מציל,May his children be far from success;May they be oppressed in the gate with none to deliver them;,Ninguno
Job,5,5,אשר קצירו&thinsp;<b></b> רעב יאכל ואלמצנים יקחהו ושאף צמים חילם,"May the hungry devour his harvest,Carrying it off in baskets;May the thirsty swallow their wealth.aCarrying … wealth Meaning of Heb. uncertain. ",Ninguno
Job,5,6,כי&thinsp;<b></b> לאיצא מעפר און ומאדמה לאיצמח עמל,"Evil does not grow out of the soil,Nor does mischief spring from the ground;",Ninguno
Job,5,7,כיאדם לעמל יולד ובנירשף יגביהו עוף,"For people are born to [do] mischief,Just as sparks fly upward.",Ninguno
Job,5,8,אולם אני אדרש אלאל ואלאלהים אשים דברתי,"But I would resort to God;I would lay my case before God,",Ninguno
Job,5,9,עשה גדלות ואין חקר נפלאות עדאין מספר,"Who performs great deeds that cannot be fathomed,Wondrous things without number;",Ninguno
Job,5,10,הנתן מטר עלפניארץ ושלח מים עלפני חוצות,"Who gives rain to the earth,And sends water over the fields;",Ninguno
Job,5,11,לשום שפלים למרום וקדרים שגבו ישע,"Who raises the lowly up high,So that the dejected are secure in victory;",Ninguno
Job,5,12,מפר מחשבות ערומים ולאתעשנה ידיהם תשיה,"Who thwarts the designs of the crafty,So that their hands cannot gain success;",Ninguno
Job,5,13,לכד חכמים בערמם ועצת נפתלים נמהרה,Who traps the clever in their own wiles;The plans of the crafty go awry.,Ninguno
Job,5,14,יומם יפגשוחשך וכלילה ימששו בצהרים,"By day they encounter darkness,At noon they grope as in the night.",Ninguno
Job,5,15,וישע מחרב מפיהם ומיד חזק אביון,"But [God] saves the needy from the sword of their mouth,From the clutches of the strong.",Ninguno
Job,5,16,ותהי לדל תקוה ועלתה קפצה פיה,So there is hope for the wretched;The mouth of wrongdoing is stopped.,Ninguno
Job,5,17,הנה אשרי אנוש יוכחנו אלוה ומוסר שדי אלתמאס,bEliphaz advises Job specifically. See how happy is the person whom God reproves;Do not reject the discipline of the Almighty.,Ninguno
Job,5,18,"כי הוא יכאיב ויחבש ימחץ <span class=""mam-kq-trivial"">וידו</span> תרפינה","[God] injures, but also binds up;God’s hands wound, but also heal.",Ninguno
Job,5,19,בשש צרות יצילך ובשבע&thinsp;<b></b> לאיגע בך רע,You will be delivered from six troubles;In seven no harm will reach you:,Ninguno
Job,5,20,ברעב פדך ממות ובמלחמה מידי חרב,"In famine you will be redeemed from death,In war, from the sword.",Ninguno
Job,5,21,בשוט לשון תחבא ולאתירא משד כי יבוא,You will be sheltered from the scourging tongue;You will have no fear when violence comes.,Ninguno
Job,5,22,לשד ולכפן תשחק ומחית הארץ אלתירא,"You will laugh at violence and starvation,And have no fear of wild beasts.",Ninguno
Job,5,23,כי עםאבני השדה בריתך וחית השדה השלמהלך,"For you will have a pact with the rocks in the field,And the beasts of the field will be your allies.",Ninguno
Job,5,24,וידעת כישלום אהלך ופקדת נוך ולא תחטא,You will know that all is well in your tent;When you visit your wifecwife Lit. “home.” you will never fail.,Percepción (Yada)
Job,5,25,וידעת כירב זרעך וצאצאיך כעשב הארץ,"You will see that your offspring are many,Your descendants like the grass of the earth.",Percepción (Yada)
Job,5,26,תבוא בכלח אליקבר כעלות גדיש בעתו,"You will come to the grave in ripe old age,din ripe old age Meaning of Heb. uncertain. As shocks of grain are taken away in their season.",Ninguno
Job,5,27,"הנהזאת חקרנוה כןהיא שמענה ואתה דעלך&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","See, we have inquired into this and it is so;Hear it and accept it.",Ninguno
Job,6,1,ויען איוב ויאמר,Then Job said in reply:,Ninguno
Job,6,2,"לו שקול ישקל כעשי <span class=""mam-kq""><span class=""mam-kq-k"">(והיתי)</span> <span class=""mam-kq-q"">[והותי]</span></span> במאזנים ישאויחד","If my anguish were weighed,My full calamity laid on the scales,",Ninguno
Job,6,3,כיעתה מחול ימים יכבד עלכן דברי לעו,It would be heavier than the sand of the sea;That is why I spoke recklessly.arecklessly Meaning of Heb. uncertain. ,Ninguno
Job,6,4,כי חצי שדי עמדי אשר חמתם שתה רוחי בעותי אלוה יערכוני,For the arrows of the Almighty are in me;My spirit absorbs their poison;God’s terrors are arrayed against me.,Ninguno
Job,6,5,הינהקפרא עלידשא אם יגעהשור עלבלילו,Does a wild ass bray when it has grass?Does a bull bellow over its fodder?,Ninguno
Job,6,6,היאכל תפל מבלימלח אםישטעם בריר חלמות,Can what is tasteless be eaten without salt?Does mallow juicebmallow juice Meaning of Heb. uncertain. have any flavor?,Ninguno
Job,6,7,מאנה לנגוע נפשי המה כדוי לחמי,I refuse to touch them;They are like food when I am sick.,Ninguno
Job,6,8,מייתן תבוא שאלתי ותקותי יתן אלוה,"Would that my request were granted,That God gave me what I wished for;",Ninguno
Job,6,9,ויאל אלוה וידכאני יתר ידו ויבצעני,"Would that God consented to crush me,Loosed a divine hand and cut me off.",Ninguno
Job,6,10,ותהיעוד&thinsp;<b></b> נחמתי ואסלדה בחילה לא יחמול כילא כחדתי אמרי קדוש,"Then this would be my consolation,As I writhed in unsparingcAs I writhed in unsparing Meaning of Heb. uncertain. pains:That I did not suppress my words against the Holy One.dsuppress my words against the Holy One Meaning of Heb. uncertain; in contrast to others “deny the words of the Holy One.” ",Ninguno
Job,6,11,מהכחי כיאיחל ומהקצי כיאאריך נפשי,"What strength have I, that I should endure?How long have I to live, that I should be patient?",Ninguno
Job,6,12,אםכח אבנים כחי אםבשרי נחוש,Is my strength the strength of rock?Is my flesh bronze?,Ninguno
Job,6,13,האם אין עזרתי בי ותשיה נדחה ממני,"Truly, I cannot help myself;I have been deprived of resourcefulness.",Ninguno
Job,6,14,למס מרעהו חסד ויראת שדי יעזוב,"eMeaning of verse uncertain. A friend owes loyalty to one who fails,Though he forsakes the fear of the Almighty;",Ninguno
Job,6,15,אחי בגדו כמונחל כאפיק נחלים יעברו,"My comrades are fickle, like a wadi,Like a bed on which streams once ran.",Ninguno
Job,6,16,הקדרים מניקרח עלימו יתעלםשלג,fMeaning of verse uncertain. They are dark with ice;Snow obscures them;,Ninguno
Job,6,17,בעת יזרבו נצמתו בחמו נדעכו ממקומם,"But when they thaw, they vanish;In the heat, they disappear where they are.",Ninguno
Job,6,18,ילפתו ארחות דרכם יעלו בתהו ויאבדו,Their course twists and turns;They run into the desert and perish.,Ninguno
Job,6,19,הביטו ארחות תמא הליכת שבא קוולמו,Caravans from Tema look to them;Processions from Sheba count on them.,Ninguno
Job,6,20,בשו כיבטח באו עדיה ויחפרו,"They are disappointed in their hopes;When they reach the place, they stand aghast.",Ninguno
Job,6,21,כיעתה הייתם לא תראו חתת ותיראו,"So you are as nothing:gas nothing Following kethib, with Targum; meaning of Heb. uncertain. At the sight of misfortune, you take fright.",Ninguno
Job,6,22,הכיאמרתי הבו לי ומכחכם שחדו בעדי,"Did I say to you, “I need your gift;Pay a bribe for me out of your wealth;",Ninguno
Job,6,23,ומלטוני מידצר ומיד עריצים תפדוני,Deliver me from the clutches of my enemy;Redeem me from the violent”?,Ninguno
Job,6,24,הורוני ואני אחריש ומהשגיתי הבינו לי,Teach me; I shall be silent;Tell me where I am wrong.,Ninguno
Job,6,25,מהנמרצו אמריישר ומהיוכיח הוכח מכם,How trenchant honest words are;hHow trenchant honest words are Meaning of Heb. uncertain. But what sort of reproof comes from you?,Ninguno
Job,6,26,הלהוכח מלים תחשבו ולרוח אמרי נאש,"Do you devise words of reproof,But count the words of someone hopeless as wind?",Ninguno
Job,6,27,אףעליתום תפילו ותכרו עלריעכם,"You would even cast lots over an orphan,Or barter away your friend.",Ninguno
Job,6,28,ועתה הואילו פנובי ועלפניכם אםאכזב,Now be so good as to face me;I will not lie to your face.,Ninguno
Job,6,29,"שובונא אלתהי עולה <span class=""mam-kq""><span class=""mam-kq-k"">(ושבי)</span> <span class=""mam-kq-q"">[ושובו]</span></span> עוד צדקיבה",Relent! Let there not be injustice;Relent! I am still in the right.,Ninguno
Job,6,30,הישבלשוני עולה אםחכי לאיבין הוות,Is injustice on my tongue?Can my palate not discern evil?,Separación (Beyn)
Job,7,1,"הלאצבא לאנוש <span class=""mam-kq""><span class=""mam-kq-k"">(על)</span> <span class=""mam-kq-q"">[עלי]</span></span>ארץ וכימי שכיר ימיו",Truly mortals have a term of service on earth;Their days are like those of a hireling—,Ninguno
Job,7,2,כעבד ישאףצל וכשכיר יקוה פעלו,"Like a slave who longs for [evening’s] shadows,Like a hireling who waits to be paid.",Ninguno
Job,7,3,כן הנחלתי לי ירחישוא ולילות עמל מנולי,So have I been allotted months of futility;Nights of misery have been apportioned to me.,Ninguno
Job,7,4,אםשכבתי ואמרתי מתי אקום ומדדערב ושבעתי נדדים עדינשף,"When I lie down, I think,“When shall I rise?”Night drags on,adrags on Meaning of Heb. uncertain. And I am sated with tossings till morning twilight.",Ninguno
Job,7,5,"לבש בשרי רמה <span class=""mam-kq""><span class=""mam-kq-k"">(ו<small>ג</small>יש)</span> <span class=""mam-kq-q"">[וגוש]</span></span> עפר עורי רגע וימאס",My flesh is covered with maggots and clods of earth;My skin is broken and festering.,Ninguno
Job,7,6,ימי קלו מניארג ויכלו באפס תקוה,"My days fly faster than a weaver’s shuttle,And come to their end without hope.bwithout hope Or “when the thread runs out.” ",Ninguno
Job,7,7,זכר כירוח חיי לאתשוב עיני לראות טוב,Consider that my life is but wind;I shall never see happiness again.,Ninguno
Job,7,8,לאתשורני עין ראי עיניך בי ואינני,"The eye that gazes on me will not see me;Your eye will seek me, but I shall be gone.",Ninguno
Job,7,9,כלה ענן וילך כן יורד שאול לא יעלה,"As a cloud fades away,So whoever goes down to Sheol does not come up;",Ninguno
Job,7,10,לאישוב עוד לביתו ולאיכירנו עוד מקמו,They return no more to their home;Their place does not know them.,Ninguno
Job,7,11,"גםאני לא אחשך<span class=""mam-implicit-maqaf""></span>פי אדברה בצר רוחי אשיחה במר נפשי","On my part, I will not speak with restraint;I will give voice to the anguish of my spirit;I will complain in the bitterness of my soul.",Ninguno
Job,7,12,היםאני אםתנין כיתשים עלי משמר,"Am I the sea or the Dragon,cDragon See note at 3.8. That You have set a watch over me?",Ninguno
Job,7,13,כיאמרתי תנחמני ערשי ישא בשיחי משכבי,"When I think, “My bed will comfort me,My couch will share my sorrow,”",Ninguno
Job,7,14,וחתתני בחלמות ומחזינות תבעתני,"You frighten me with dreams,And terrify me with visions,",Ninguno
Job,7,15,ותבחר מחנק נפשי מות מעצמותי,"Till I prefer strangulation,Death, to my wasted frame.",Ninguno
Job,7,16,מאסתי לאלעלם אחיה חדל ממני כיהבל ימי,"I am sick of it.I shall not live forever;Let me be, for my days are a breath.",Ninguno
Job,7,17,מהאנוש כי תגדלנו וכיתשית אליו לבך,"What are mortals, that You make much of them,That You fix Your attention upon them?",Ninguno
Job,7,18,ותפקדנו לבקרים לרגעים תבחננו,"You inspect them every morning,Examine them every minute.",Ninguno
Job,7,19,כמה לאתשעה ממני לאתרפני עדבלעי רקי,"Will You not look away from me for a while,Let me be, till I swallow my spittle?",Ninguno
Job,7,20,חטאתי מה אפעל&thinsp;<b></b> לך נצר האדם למה שמתני למפגע לך ואהיה עלי למשא,"If I have sinned, what have I done to You,Watcher of humankind?Why make of me Your target,And a burden to myself?",Ninguno
Job,7,21,"ומה&thinsp;<b></b> לאתשא פשעי ותעביר אתעוני כיעתה לעפר אשכב ושחרתני ואינני&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Why do You not pardon my transgressionAnd forgive my iniquity?For soon I shall lie down in the dust;When You seek me, I shall be gone.",Ninguno
Job,8,1,ויען בלדד השוחי ויאמר,Bildad the Shuhite said in reply:,Ninguno
