Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Amos,1,11,כה אמר יהוה עלשלשה פשעי אדום ועלארבעה לא אשיבנו עלרדפו בחרב אחיו ושחת רחמיו ויטרף לעד אפו ועברתו שמרה נצח,"Thus said  GOD:For three transgressions of Edom,For four, I will not revoke the decree:kthe decree See note at v. 3. Because he pursued his brotherlhis brother I.e., an army of the descendants of Israel; cf. Gen. 25.25–26; 35.10; 36.1. with the swordAnd repressed all pity,mrepressed all pity Or “destroyed his womenfolk”; cf. Judg. 5.30. Change of vocalization yields “destroyed his wombs”; cf. v. 13. Because his anger raged unceasingAnd his fury stormednstormed Cf. Akkadian shamaru and Jer. 3.5. unchecked.",Ninguno
Amos,1,12,"ושלחתי אש בתימן ואכלה ארמנות בצרה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","I will send down fire upon Teman,And it shall devour the fortresses of Bozrah.",Ninguno
Amos,1,13,כה אמר יהוה עלשלשה פשעי בניעמון ועלארבעה לא אשיבנו עלבקעם הרות הגלעד למען הרחיב אתגבולם,"Thus said  GOD:For three transgressions of the Ammonites,For four, I will not revoke the decree:othe decree See note at v. 3. Because they ripped open the pregnant women of GileadIn order to enlarge their own territory.",Ninguno
Amos,1,14,והצתי אש בחומת רבה ואכלה ארמנותיה בתרועה ביום מלחמה בסער ביום סופה,"I will set fire to the wall of Rabbah,And it shall devour its fortresses,Amid shouting on a day of battle,On a day of violent tempest.",Ninguno
Amos,1,15,"והלך מלכם בגולה הוא ושריו יחדו אמר יהוה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",Their king and his officers shall goInto exile together—said  GOD.,Ninguno
Amos,2,1,כה אמר יהוה עלשלשה פשעי מואב ועלארבעה לא אשיבנו עלשרפו עצמות מלךאדום לשיד,"Thus said  GOD:For three transgressions of Moab,For four, I will not revoke the decree:athe decree See note at 1.3. Because he burned the bonesOf the king of Edom to lime.",Ninguno
Amos,2,2,ושלחתיאש במואב ואכלה ארמנות הקריות ומת בשאון מואב בתרועה בקול שופר,"I will send down fire upon Moab,And it shall devour the fortresses of Kerioth.And Moab shall die in tumult,Amid shouting and the blare of horns;",Ninguno
Amos,2,3,"והכרתי שופט מקרבה וכלשריה אהרוג עמו אמר יהוה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",I will wipe out the ruler from within herAnd slay all her officials along with him—said  GOD.,Ninguno
Amos,2,4,כה אמר יהוה עלשלשה פשעי יהודה ועלארבעה לא אשיבנו עלמאסם אתתורת יהוה וחקיו לא שמרו ויתעום כזביהם אשרהלכו אבותם אחריהם,"Thus said  GOD:For three transgressions of Judah,For four, I will not revoke the decree:bthe decree See note at 1.3. Because they have spurned the Teaching of  GOD And have not observed divine laws;They are beguiled by the delusionsAfter which their ancestors walked.",Ninguno
Amos,2,5,"ושלחתי אש ביהודה ואכלה ארמנות ירושל͏ם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","I will send down fire upon Judah,And it shall devour the fortresses of Jerusalem.",Ninguno
Amos,2,6,כה אמר יהוה עלשלשה פשעי ישראל ועלארבעה לא אשיבנו עלמכרם בכסף צדיק ואביון בעבור נעלים,"Thus said  GOD:For three transgressions of Israel,For four, I will not revoke the decree:cthe decree See note at 1.3. Because they have sold for silverThose whose cause was just,And the needy for a pair of sandals.",Ninguno
Amos,2,7,השאפים עלעפרארץ בראש דלים ודרך ענוים יטו ואיש ואביו ילכו אלהנערה למען חלל אתשם קדשי,"[Ah,] you who trample the heads of the poorInto the dust of the ground,And make the humble walk a twisted course!dwho trample the heads of the poor / Into the dust of the ground, / And make the humble walk a twisted course! Understanding shoʼaphim as equivalent to shaphim. Emendation yields: “Who crush on the ground / The heads of the poor, / And push off the road / The humble of the land”; cf. Job 24.4. Father and son go to the same woman,And thereby profane My holy name.",Ninguno
Amos,2,8,ועלבגדים חבלים יטו אצל כלמזבח ויין ענושים ישתו בית אלהיהם,"They recline by every altarOn garments taken in pledge,And drink in the House of their GodWine bought with fines they imposed.",Ninguno
Amos,2,9,ואנכי השמדתי אתהאמרי מפניהם אשר כגבה ארזים גבהו וחסן הוא כאלונים ואשמיד פריו ממעל ושרשיו מתחת,"Yet IDestroyed the Amorite before them,Whose stature was like the cedar’sAnd who was stout as the oak,Destroying his boughs aboveAnd his trunk below!",Ninguno
Amos,2,10,ואנכי העליתי אתכם מארץ מצרים ואולך אתכם במדבר ארבעים שנה לרשת אתארץ האמרי,"And IBrought you up from the land of EgyptAnd led you through the wilderness forty years,To possess the land of the Amorite!",Ninguno
Amos,2,11,ואקים מבניכם לנביאים ומבחוריכם לנזרים האף איןזאת בני ישראל נאםיהוה,"And I raised up prophets from among your sonsAnd nazirites from among your young men.Is that not so, O people of Israel?—says  GOD.",Ninguno
Amos,2,12,ותשקו אתהנזרים יין ועלהנביאים צויתם לאמר לא תנבאו,But you made the nazirites drink wineAnd ordered the prophets not to prophesy.,Ninguno
Amos,2,13,הנה אנכי מעיק תחתיכם כאשר תעיק העגלה המלאה לה עמיר,"eMeaning of verse uncertain; alternatively: “I will slow your movements / As a threshing sledge (cf. Isa. 28.27–28) is slowed / When clogged by cut grain.” Ah, I will slow your movementsAs a wagon is slowedWhen it is full of cut grain.",Ninguno
Amos,2,14,ואבד מנוס מקל וחזק לאיאמץ כחו וגבור לאימלט נפשו,"Flight shall fail the swift,The strong shall find no strength,And the warrior shall not save his life.",Ninguno
Amos,2,15,ותפש הקשת לא יעמד וקל ברגליו לא ימלט ורכב הסוס לא ימלט נפשו,"The archer shall not hold his ground,And the fleet-footed shall not escape,Nor the horseman save his life.",Ninguno
Amos,2,16,"ואמיץ לבו בגבורים ערום ינוס ביוםההוא נאםיהוה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",Even the most stouthearted warriorShall run away unarmedfunarmed Lit. “naked.” that day—declares  GOD.,Ninguno
Amos,3,1,שמעו אתהדבר הזה אשר דבר יהוה עליכם בני ישראל על כלהמשפחה אשר העליתי מארץ מצרים לאמר,"Hear this word, O people of Israel,That  GOD has spoken concerning you,Concerning the whole family that I brought up from the land of Egypt:",Ninguno
Amos,3,2,רק אתכם ידעתי מכל משפחות האדמה עלכן אפקד עליכם את כלעונתיכם,You alone have I singled outOf all the families of the earth—That is why I will call you to accountFor all your iniquities.,Percepción (Yada)
Amos,3,3,הילכו שנים יחדו בלתי אםנועדו,Can two walk togetherWithout having met?,Ninguno
Amos,3,4,הישאג אריה ביער וטרף אין לו היתן כפיר קולו ממענתו בלתי אםלכד,Does a lion roar in the forestWhen it has no prey?Does a great beast let out a cry from its denWithout having made a capture?,Ninguno
Amos,3,5,התפל צפור עלפח הארץ ומוקש אין לה היעלהפח מןהאדמה ולכוד לא ילכוד,Does a bird drop on the ground—in a trap—With no snare there?Does a trap spring up from the groundUnless it has caught something?,Ninguno
Amos,3,6,אםיתקע שופר בעיר ועם לא יחרדו אםתהיה רעה בעיר ויהוה לא עשה,"When a ram’s horn is sounded in a town,Do the people not take alarm?Can misfortune come to a townIf  GOD has not caused it?",Ninguno
Amos,3,7,כי לא יעשה אדני יהוה דבר כי אםגלה סודו אלעבדיו הנביאים,"Indeed, my Sovereign  GOD does nothingWithout having revealed the purposeTo God’s servants the prophets.",Ninguno
Amos,3,8,אריה שאג מי לא יירא אדני יהוה דבר מי לא ינבא,"A lion has roared,Who can but fear?My Sovereign  GOD has spoken,Who can but prophesy?",Ninguno
Amos,3,9,השמיעו עלארמנות באשדוד ועלארמנות בארץ מצרים ואמרו האספו עלהרי שמרון וראו מהומת רבות בתוכה ועשוקים בקרבה,Proclaim in the fortresses of AshdodaAshdod Septuagint reads “Assyria.” And in the fortresses of the land of Egypt!Say:Gather on the hillbhill Heb. plural; but cf. 4.1; 6.1. of SamariaAnd witness the great outrages within herAnd the oppression in her midst.,Ninguno
Amos,3,10,"ולאידעו עשותנכחה נאםיהוה האוצרים חמס ושד בארמנותיהם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",They are incapable of doing right—declares  GOD;They store up lawlessness and rapineIn their fortresses.,Percepción (Yada)
Amos,3,11,לכן כה אמר אדני יהוה צר וסביב הארץ והוריד ממך עזך ונבזו ארמנותיך,"Assuredly,Thus said the Sovereign  GOD:An enemy, all about the land!He shall strip you of your splendor,And your fortresses shall be plundered.",Ninguno
Amos,3,12,כה אמר יהוה כאשר יציל הרעה מפי הארי שתי כרעים או בדלאזן כן ינצלו בני ישראל הישבים בשמרון בפאת מטה ובדמשק ערש,"Thus said  GOD:As a shepherd rescues from the lion’s jawsTwo shank bones or the tip of an ear,cAs a shepherd rescues … tip of an ear Cf. Exod. 22.9, 12. So shall the Israelites escapeWho dwell in Samaria—With the legdleg Meaning of Heb. uncertain. of a bed or the headehead Meaning of Heb. uncertain. of a couch.",Ninguno
Amos,3,13,שמעו והעידו בבית יעקב נאםאדני יהוה אלהי הצבאות,"Hear [this], and warn the House of Jacob—says the Sovereign  GOD, the God of Hosts—",Ninguno
Amos,3,14,כי ביום פקדי פשעיישראל עליו ופקדתי עלמזבחות ביתאל ונגדעו קרנות המזבח ונפלו לארץ,"That when I punish Israel for its transgressions,I will wreak judgment on the altarfaltar Heb. plural, but cf. “altar” in next line. of Bethel,And the horns of the altar shall be cut offAnd shall fall to the ground.",Ninguno
Amos,3,15,"והכיתי ביתהחרף עלבית הקיץ ואבדו בתי השן וספו בתים רבים נאםיהוה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","I will wreck the winter palaceTogether with the summer palace;The ivory palaces shall be demolished,And the great houses shall be destroyed—declares  GOD.",Ninguno
Amos,4,1,שמעו הדבר הזה פרות הבשן אשר בהר שמרון העשקות דלים הרצצות אביונים האמרת לאדניהם הביאה ונשתה,"Hear this word, you cows of BashanOn the hill of Samaria—Who defraud the poor,Who rob the needy;Who say to yourayour Heb. “their.” husbands,“Bring, and let’s carouse!”",Ninguno
Amos,4,2,נשבע אדני יהוה בקדשו כי הנה ימים באים עליכם ונשא אתכם בצנות ואחריתכן בסירות דוגה,"My Sovereign  GOD swears irrevocably:birrevocably Lit. “by His holiness.” Behold, days are coming upon youWhen you will be carried off in baskets,And, to the last one, in fish baskets,",Ninguno
Amos,4,3,ופרצים תצאנה אשה נגדה והשלכתנה ההרמונה נאםיהוה,And taken out [of the city]—Each one through a breach straight ahead—And flung on the refuse heapcWhen you will be carried off … on the refuse heap Meaning of Heb. uncertain. —declares  GOD.,Ninguno
Amos,4,4,באו ביתאל ופשעו הגלגל הרבו לפשע והביאו לבקר זבחיכם לשלשת ימים מעשרתיכם,"Come to Bethel and transgress;To Gilgal, and transgress even more:Present your sacrifices the next morningAnd your tithes on the third day;",Ninguno
Amos,4,5,וקטר מחמץ תודה וקראו נדבות השמיעו כי כן אהבתם בני ישראל נאם אדני יהוה,"And burn a thank offering of leavened bread;dthank offering of leavened bread Cf. Lev. 7.12–14; where, however, the bread is not to be burned. And proclaim freewill offerings loudly.For you love that sort of thing, O Israelites—declares the Sovereign  GOD.",Ninguno
Amos,4,6,וגםאני נתתי לכם נקיון שנים בכלעריכם וחסר לחם בכל מקומתיכם ולאשבתם עדי נאםיהוה,"I, on My part, have given youCleanness of teeth in all your towns,And lack of food in all your settlements.Yet you did not turn back to Me—declares  GOD.",Ninguno
Amos,4,7,וגם אנכי מנעתי מכם אתהגשם בעוד שלשה חדשים לקציר והמטרתי עלעיר אחת ועלעיר אחת לא אמטיר חלקה אחת תמטר וחלקה אשרלאתמטיר עליה תיבש,I therefore withheld the rain from youThree months before harvesttime:I would make it rain on one townAnd not on another;One field would be rained uponWhile another on which it did not rainWould wither.,Ninguno
Amos,4,8,ונעו שתים שלש ערים אלעיר אחת לשתות מים ולא ישבעו ולאשבתם עדי נאםיהוה,"So two or three towns would wanderTo a single town to drink water,But their thirst would not be slaked.Yet you did not turn back to Me—declares  GOD.",Ninguno
Amos,4,9,"הכיתי אתכם בשדפון ובירקון הרבות גנותיכם וכרמיכם ותאניכם וזיתיכם יאכל הגזם ולאשבתם עדי נאםיהוה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","I scourged you with blight and mildew;RepeatedlyeRepeatedly Meaning of Heb. uncertain. your gardens and vineyards,Your fig trees and olive treesWere devoured by locusts.Yet you did not turn back to Me—declares  GOD.",Ninguno
Amos,4,10,שלחתי בכם דבר בדרך מצרים הרגתי בחרב בחוריכם עם שבי סוסיכם ואעלה באש מחניכם ובאפכם ולאשבתם עדי נאםיהוה,"I sent against you pestilenceIn the manner of Egypt;fpestilence / In the manner of Egypt Alluding to the plagues at the time of the Exodus. I slew your young men with the sword,Together with your captured horses,And I made the stench of your armiesRise in your very nostrils.Yet you did not turn back to Me—declares  GOD.",Ninguno
Amos,4,11,הפכתי בכם כמהפכת אלהים אתסדם ואתעמרה ותהיו כאוד מצל משרפה ולאשבתם עדי נאםיהוה,I have wrought destruction among youAs when God destroyed Sodom and Gomorrah;You have become like a brand plucked from burning.Yet you have not turned back to Me—declares  GOD.,Ninguno
Amos,4,12,לכן כה אעשהלך ישראל עקב כיזאת אעשהלך הכון לקראתאלהיך ישראל,"Assuredly,Because I am doing that to you,gBecause I am doing that to you Emendation yields “Because you are acting thus toward Me.” Even so will I act toward you, O Israel—Prepare to meet your God, O Israel!",Ninguno
Amos,4,13,"כי הנה יוצר הרים וברא רוח ומגיד לאדם מהשחו עשה שחר עיפה ודרך עלבמתי ארץ יהוה אלהיצבאות שמו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Behold the One who formed the mountains,And created the wind,And whose wisheshwishes Meaning of Heb. uncertain. have been made known to mortals,Who turns blacknessiblackness Cf. Joel 2.2. Emendation yields “darkness”; cf. 5.8. into daybreak,And treads upon the high places of the earth,Whose name is  GOD—the God of Hosts.",Ninguno
Amos,5,1,שמעו אתהדבר הזה אשר אנכי נשא עליכם קינה בית ישראל,"Hear this word that I intoneAs a dirge over you, O House of Israel:",Ninguno
Amos,5,2,נפלה לאתוסיף קום בתולת ישראל נטשה עלאדמתה אין מקימה,"Fallen, not to rise again,Is Maiden Israel;Abandoned on her soilWith none to lift her up.",Ninguno
Amos,5,3,כי כה אמר אדני יהוה העיר היצאת אלף תשאיר מאה והיוצאת מאה תשאיר עשרה לבית ישראל,"For thus said the Sovereign  GOD About the House of Israel:The town that marches out a thousand strongShall have a hundred left,And the one that marches out a hundred strongShall have but ten left.",Ninguno
Amos,5,4,כי כה אמר יהוה לבית ישראל דרשוני וחיו,"Thus said  GOD To the House of Israel:Seek Me, and you will live.",Ninguno
Amos,5,5,ואלתדרשו ביתאל והגלגל לא תבאו ובאר שבע לא תעברו כי הגלגל גלה יגלה וביתאל יהיה לאון,"Do not seek Bethel,Nor go to Gilgal,Nor cross overacross over Into Judah; cf. 1 Kings 19.3. to Beer-sheba;For Gilgal shall go into exile,And Bethel shall become a delusion.",Ninguno
Amos,5,6,דרשו אתיהוה וחיו פןיצלח כאש בית יוסף ואכלה ואיןמכבה לביתאל,"Seek  GOD, and you will live.Otherwise, [God] will rush like fire uponbwill rush like fire Meaning of Heb. uncertain. the House of JosephAnd consume BethelcBethel Septuagint reads “the House of Israel.” with none to quench it.",Ninguno
Amos,5,7,ההפכים ללענה משפט וצדקה לארץ הניחו,"[Ah,] you who turn justice into wormwoodAnd hurl righteousness to the ground![Seek  GOD,]",Ninguno
Amos,5,8,עשה כימה וכסיל והפך לבקר צלמות ויום לילה החשיך הקורא למיהים וישפכם עלפני הארץ יהוה שמו,"Who made the Pleiades and Orion,Who turns deep darkness into dawnAnd darkens day into night,Who summons the waters of the seaAnd pours them out upon the earth—Whose name is  GOD!",Ninguno
Amos,5,9,המבליג שד עלעז ושד עלמבצר יבוא,"dMeaning of verse uncertain. It is [God] who hurls destruction upon strongholds,So that ruin comes upon fortresses!",Ninguno
Amos,5,10,שנאו בשער מוכיח ודבר תמים יתעבו,"They hate the arbiter in the gate,And detest the one whose plea is just.",Ninguno
Amos,5,11,לכן יען בושסכם עלדל ומשאתבר תקחו ממנו בתי גזית בניתם ולאתשבו בם כרמיחמד נטעתם ולא תשתו אתיינם,"Assuredly,Because you impose a taxeimpose a tax Meaning of Heb. uncertain. on the poorAnd exact from them a levy of grain,You have built houses of hewn stone,But you shall not live in them;You have planted delightful vineyards,But shall not drink their wine.",Ninguno
Amos,5,12,כי ידעתי רבים פשעיכם ועצמים חטאתיכם צררי צדיק לקחי כפר ואביונים בשער הטו,"For I have noted how many are your crimes,And how countless your sins—You enemies of the righteous,You takers of bribes,You who subvert in the gateThe cause of the needy!",Percepción (Yada)
Amos,5,13,לכן המשכיל בעת ההיא ידם כי עת רעה היא,"Assuredly,At such a time the prudent keep silent,fkeep silent Or “moan.” For it is an evil time.",Ninguno
Amos,5,14,דרשוטוב ואלרע למען תחיו ויהיכן יהוה אלהיצבאות אתכם כאשר אמרתם,"Seek good and not evil,That you may live,And that  the ETERNAL, the God of Hosts,May truly be with you,As you think.",Ninguno
Amos,5,15,"שנאורע ואהבו טוב והציגו בשער משפט אולי יחנן יהוה אלהיצבאות שארית יוסף&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Hate evil and love good,And establish justice in the gate;Perhaps  the ETERNAL, the God of Hosts,Will be gracious to the remnant of Joseph.",Ninguno
Amos,5,16,לכן כהאמר יהוה אלהי צבאות אדני בכלרחבות מספד ובכלחוצות יאמרו הוהו וקראו אכר אלאבל ומספד אליודעי נהי,"Assuredly,Thus said  GOD,The Sovereign—the God of Hosts:In every square there shall be lamenting,In every street cries of “Ah, woe!”And the farm hand shall beCalled to mourn,And those skilled in wailingTo lament;",Ninguno
Amos,5,17,"ובכלכרמים מספד כיאעבר בקרבך אמר יהוה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","For there shall be lamentingIn every vineyard, too,When I pass through your midst—said  GOD.",Ninguno
Amos,5,18,הוי המתאוים אתיום יהוה למהזה לכם יום יהוה הואחשך ולאאור,"Ah, you who wishFor the day of  GOD!Why should you wantThe day of  GOD?It shall be darkness, not light!",Ninguno
Amos,5,19,כאשר ינוס איש מפני הארי ופגעו הדב ובא הבית וסמך ידו עלהקיר ונשכו הנחש,"—As if someone were to run from a lionAnd get attacked by a bear;Or, upon making it indoors,Were to lean their hand on the wallAnd get bitten by a snake!",Ninguno
Amos,5,20,הלאחשך יום יהוה ולאאור ואפל ולאנגה לו,"Surely the day of  GOD shall beNot light, but darkness,Blackest night without a glimmer.",Ninguno
Amos,5,21,שנאתי מאסתי חגיכם ולא אריח בעצרתיכם,"I loathe, I spurn your festivals,I am not appeased by your solemn assemblies.",Ninguno
Amos,5,22,כי אםתעלולי עלות ומנחתיכם לא ארצה ושלם מריאיכם לא אביט,If you offer Me burnt offerings—or your grain offerings—I will not accept them;I will pay no heedTo your gifts of fatlings.,Ninguno
Amos,5,23,הסר מעלי המון שריך וזמרת נבליך לא אשמע,"Spare Me the sound of your hymns,And let Me not hear the music of your lutes.",Ninguno
Amos,5,24,ויגל כמים משפט וצדקה כנחל איתן,"But let justice well up like water,Righteousness like an unfailing stream.",Ninguno
Amos,5,25,הזבחים ומנחה הגשתםלי במדבר ארבעים שנה בית ישראל,"Did you offer sacrifice and oblation to MeThose forty years in the wilderness,O House of Israel?",Ninguno
Amos,5,26,ונשאתם את סכות מלככם ואת כיון צלמיכם כוכב אלהיכם אשר עשיתם לכם,"gThis verse and the next would read well after 6.14. And you shall carry off your “king”—Sikkuth and Kiyyun,hSikkuth and Kiyyun Two Akkadian names applied to Saturn, here deliberately pointed with the vowels of Heb. shiqquṣ, “detestable thing.” The images you have made for yourselvesOf your astral deity—",Ninguno
Amos,5,27,"והגליתי אתכם מהלאה לדמשק אמר יהוה אלהיצבאות שמו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","As I drive you into exile beyond Damascus—Said  GOD, whose name is God of Hosts.iwhose name is God of Hosts I.e., who is Sovereign of all the astral bodies. ",Ninguno
Amos,6,1,הוי השאננים בציון והבטחים בהר שמרון נקבי ראשית הגוים ובאו להם בית ישראל,"Ah, you who are at ease in ZionaZion Emendation yields “Joseph,” cf. v. 6, and 5.6, 15, where “Joseph” denotes the northern kingdom. And confident on the hill of Samaria,You notables of the leading nationOn whom the House of Israel pin their hopes:bpin their hopes Taking baʼ l- as synonymous with baʼ ʻad; see Isa. 45.24 and second note there. ",Ninguno
Amos,6,2,עברו כלנה וראו ולכו משם חמת רבה ורדו גתפלשתים הטובים מןהממלכות האלה אםרב גבולם מגבלכם,"Cross over to Calneh and see,Go from there to Great Hamath,And go down to Gath of the Philistines:Are [you] better than those kingdoms,Or is their territory larger than yours?cOr is their territory larger than yours? Emendation yields “Or is your territory larger than theirs?” ",Ninguno
Amos,6,3,המנדים ליום רע ותגשון שבת חמס,dMeaning of verse uncertain.  Yet you ward off [the thought of] a day of woeAnd convene a session of lawlessness.,Ninguno
Amos,6,4,השכבים עלמטות שן וסרחים עלערשותם ואכלים כרים מצאן ועגלים מתוך מרבק,"They lie on ivory beds,Lolling on their couches,Feasting on lambs from the flockAnd on calves from the stalls.",Ninguno
Amos,6,5,הפרטים עלפי הנבל כדויד חשבו להם כלישיר,They hum snatches of songTo the tune of the lute—They account themselves musicianseThey hum snatches … account themselves musicians Meaning of Heb. uncertain. like David.,Ninguno
Amos,6,6,השתים במזרקי יין וראשית שמנים ימשחו ולא נחלו עלשבר יוסף,They drink [straight] from the wine bowlsAnd anoint themselves with the choicest oils—But they are not concerned about the ruin of Joseph.,Ninguno
Amos,6,7,לכן עתה יגלו בראש גלים וסר מרזח סרוחים,"Assuredly, right soonThey shall head the column of exiles;They shall loll no more at festive meals.",Ninguno
Amos,6,8,נשבע אדני יהוה בנפשו נאםיהוה אלהי צבאות מתאב אנכי אתגאון יעקב וארמנתיו שנאתי והסגרתי עיר ומלאה,"The Sovereign  GOD wholeheartedly swears:I loathe the Pride of Jacob,fPride of Jacob A poetic designation of the northern kingdom. And I detest his fortresses.I will declare forfeit city and inhabitants alike—declares  the ETERNAL, the God of Hosts.",Ninguno
Amos,6,9,והיה אםיותרו עשרה אנשים בבית אחד ומתו,"If ten people are left in one house, they shall die. ",Ninguno
Amos,6,10,"ונשאו דודו ומסרפו להוציא עצמים מןהבית ואמר לאשר בירכתי הבית העוד עמך ואמר אפס ואמר הס כי לא להזכיר בשם יהוה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And if someone’s kinsman—who is to burn incense for one of the deceasedgwho is to burn incense for one of the deceased Or “along with an embalmer.”—comes to carry the remains out of the house,hAnd if someone’s kinsman … out of a house Meaning of Heb. uncertain. and he calls to the one at the rear of the house, “Are there any alive besides you?” the answer will be, “No, none.” And he will say, “Hush!”—so that no one may utter GOD’s name.",Ninguno
Amos,6,11,כיהנה יהוה מצוה והכה הבית הגדול רסיסים והבית הקטן בקעים,"For  GOD will command,And the great house shall be smashed to bits,And the little house to splinters.",Ninguno
Amos,6,12,הירצון בסלע סוסים אםיחרוש בבקרים כיהפכתם לראש משפט ופרי צדקה ללענה,Can horses gallop on a rock?Can it be plowed with oxen?iCan it be plowed with oxen? Meaning of Heb. uncertain; emendation yields “Can one plow the sea with oxen?” Yet you have turned justice into poison weedAnd the fruit of righteousness to wormwood.,Ninguno
Amos,6,13,השמחים ללא דבר האמרים הלוא בחזקנו לקחנו לנו קרנים,"[Ah,] those who are so happy about Lo-dabar,Who exult, “By our mightWe have captured Karnaim”!jLo-dabar…Karnaim Two towns east of the Jordan recovered for Israel by Jeroboam II (see 2 Kings 14.25). For Lo-dabar, cf. 2 Sam. 9.4, 5; 17.27; for Karnaim, cf. Gen. 14.5. ",Ninguno
Amos,6,14,"כי הנני מקים עליכם בית ישראל נאםיהוה אלהי הצבאות גוי ולחצו אתכם מלבוא חמת עדנחל הערבה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","But I, O House of Israel,Will raise up a nation against you—declares  the ETERNAL, the God of Hosts—Who will harass you from Lebo-hamathTo the Wadi Arabah.",Ninguno
