Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Ruth,2,1,"ולנעמי <span class=""mam-kq""><span class=""mam-kq-k"">(מידע)</span> <span class=""mam-kq-q"">[מודע]</span></span> לאישה איש גבור חיל ממשפחת אלימלך ושמו בעז","Now Naomi had a kinsman on her husband’s side, a man of substance, of the family of Elimelech, whose name was Boaz.",Percepción (Yada)
Ruth,2,2,ותאמר רות המואביה אלנעמי אלכהנא השדה ואלקטה בשבלים אחר אשר אמצאחן בעיניו ותאמר לה לכי בתי,"Ruth the Moabite said to Naomi, “I would like to go to the fields and glean among the ears of grain, behind someone who may show me kindness.” “Yes, daughter, go,” she replied; ",Ninguno
Ruth,2,3,ותלך ותבוא ותלקט בשדה אחרי הקצרים ויקר מקרה חלקת השדה לבעז אשר ממשפחת אלימלך,"and off she went. She came and gleaned in a field, behind the reapers; and, as luck would have it, it was the piece of land belonging to Boaz, who was of Elimelech’s family.",Ninguno
Ruth,2,4,והנהבעז בא מבית לחם ויאמר לקוצרים יהוה עמכם ויאמרו לו יברכך יהוה,"Presently Boaz arrived from Bethlehem. He greeted the reapers, “GOD be with you!” And they responded, “GOD bless you!” ",Ninguno
Ruth,2,5,ויאמר בעז לנערו הנצב עלהקוצרים למי הנערה הזאת,"Boaz said to the servant who was in charge of the reapers, “Whose girl is that?” ",Ninguno
Ruth,2,6,ויען הנער הנצב עלהקוצרים ויאמר נערה מואביה היא השבה עםנעמי משדי מואב,"The servant in charge of the reapers replied, “She is a Moabite who came back with Naomi from the country of Moab. ",Ninguno
Ruth,2,7,ותאמר אלקטהנא ואספתי בעמרים אחרי הקוצרים ותבוא ותעמוד מאז הבקר ועדעתה זה שבתה הבית מעט,"She said, ‘Please let me glean and gather among the sheaves behind the reapers.’ She has been on her feet ever since she came this morning. She has hardly rested at all in the hut.”aShe has hardly rested at all in the hut Meaning of Heb. uncertain. ",Ninguno
Ruth,2,8,ויאמר בעז אלרות הלוא שמעת בתי אלתלכי ללקט בשדה אחר וגם לא תעבורי מזה וכה תדבקין עםנערתי,"Boaz said to Ruth, “Listen to me, daughter.bListen to me, daughter Lit. “Have you not heard, daughter?” Don’t go to glean in another field. Don’t go elsewhere, but stay here close to my maidservants. ",Ninguno
Ruth,2,9,עיניך בשדה אשריקצרון והלכת אחריהן הלוא צויתי אתהנערים לבלתי נגעך וצמת והלכת אלהכלים ושתית מאשר ישאבון הנערים,"Keep your eyes on the field they are reaping, and follow them. I have ordered the workers not to harass you. And when you are thirsty, go to the jars and drink some of [the water] that the workers have drawn.”",Ninguno
Ruth,2,10,ותפל עלפניה ותשתחו ארצה ותאמר אליו מדוע מצאתי חן בעיניך להכירני ואנכי נכריה,"She prostrated herself with her face to the ground, and said to him, “Why are you so kind as to single me out, when I am a foreigner?”",Ninguno
Ruth,2,11,ויען בעז ויאמר לה הגד הגד לי כל אשרעשית אתחמותך אחרי מות אישך ותעזבי אביך ואמך וארץ מולדתך ותלכי אלעם אשר לאידעת תמול שלשום,"Boaz said in reply, “I have been told of all that you did for your mother-in-law after the death of your husband, how you left your father and mother and the land of your birth and came to a people you had not known before. ",Percepción (Yada)
Ruth,2,12,ישלם יהוה פעלך ותהי משכרתך שלמה מעם יהוה אלהי ישראל אשרבאת לחסות תחתכנפיו,"May GOD reward your deeds. May you have a full recompense from the ETERNAL, the God of Israel, under whose wings you have sought refuge!”",Ninguno
Ruth,2,13,ותאמר אמצאחן בעיניך אדני כי נחמתני וכי דברת עללב שפחתך ואנכי לא אהיה כאחת שפחתיך,"She answered, “You are most kind, my lord, to comfort me and to speak gently to your maidservant—though I am not so much as one of your maidservants.”",Ninguno
Ruth,2,14,ויאמר לה בעז לעת האכל גשי הלם ואכלת מןהלחם וטבלת פתך בחמץ ותשב מצד הקצרים ויצבטלה קלי ותאכל ותשבע ותתר,"At mealtime, Boaz said to her, “Come over here and partake of the meal, and dip your morsel in the vinegar.” So she sat down beside the reapers. He handed her parched grain, and she ate her fill and had some left over.",Ninguno
Ruth,2,15,ותקם ללקט ויצו בעז אתנעריו לאמר גם בין העמרים תלקט ולא תכלימוה,"When she got up again to glean, Boaz gave orders to his workers, “You are not only to let her glean among the sheaves, without interference, ",Separación (Beyn)
Ruth,2,16,וגם שלתשלו לה מןהצבתים ועזבתם ולקטה ולא תגערובה,"but you must also pull some [stalks] out of the heaps and leave them for her to glean, and not scold her.”",Ninguno
Ruth,2,17,ותלקט בשדה עדהערב ותחבט את אשרלקטה ויהי כאיפה שערים,She gleaned in the field until evening. Then she beat out what she had gleaned—it was about an ephah of barley—,Ninguno
Ruth,2,18,ותשא ותבוא העיר ותרא חמותה את אשרלקטה ותוצא ותתןלה את אשרהותרה משבעה,"and carried it back with her to the town. When her mother-in-law saw what she had gleaned, and when she also took out and gave her what she had left over after eating her fill, ",Ninguno
Ruth,2,19,ותאמר לה חמותה איפה לקטת היום ואנה עשית יהי מכירך ברוך ותגד לחמותה את אשרעשתה עמו ותאמר שם האיש אשר עשיתי עמו היום בעז,"her mother-in-law asked her, “Where did you glean today? Where did you work? Blessed be he who took such generous notice of you!” So she told her mother-in-law whom she had worked with, saying, “The name of the man with whom I worked today is Boaz.”",Ninguno
Ruth,2,20,ותאמר נעמי לכלתה ברוך הוא ליהוה אשר לאעזב חסדו אתהחיים ואתהמתים ותאמר לה נעמי קרוב לנו האיש מגאלנו הוא,"Naomi said to her daughter-in-law, “Blessed be he of GOD, who has not failed to show kindness to the living or to the dead! For,” Naomi explained to her daughter-in-law, “the man is related to us; he is one of our redeeming kinsmen.”cone of our redeeming kinsmen Cf. Lev. 25.25 and note, and Deut. 25.5–6. The fact that Boaz is a kinsman of Ruth’s dead husband opens up the possibility of providing an heir for the latter. ",Ninguno
Ruth,2,21,ותאמר רות המואביה גם&thinsp;<b></b> כיאמר אלי עםהנערים אשרלי תדבקין עד אםכלו את כלהקציר אשרלי,"Ruth the Moabite said, “He even told me, ‘Stay close by my workers until all my harvest is finished.’” ",Ninguno
Ruth,2,22,ותאמר נעמי אלרות כלתה טוב בתי כי תצאי עםנערותיו ולא יפגעובך בשדה אחר,"And Naomi answered her daughter-in-law Ruth, “It is best, daughter, that you go out with his maidservants, and not be accosted in some other field.” ",Ninguno
Ruth,2,23,ותדבק בנערות בעז ללקט עדכלות קצירהשערים וקציר החטים ותשב אתחמותה,"So she stayed close to the maidservants of Boaz, and gleaned until the barley harvest and the wheat harvest were finished. Then she stayed at home with her mother-in-law.",Ninguno
Ruth,3,1,ותאמר לה נעמי חמותה בתי הלא אבקשלך מנוח אשר ייטבלך,"Naomi, her mother-in-law, said to her, “Daughter, I must seek a home for you, where you may be happy. ",Ninguno
Ruth,3,2,ועתה הלא בעז מדעתנו אשר היית אתנערותיו הנההוא זרה אתגרן השערים הלילה,"Now there is our kinsman Boaz, whose girls you were close to. He will be winnowing barley on the threshing floor tonight. ",Ninguno
Ruth,3,3,"ורחצת&thinsp;<b></b> וסכת ושמת <span class=""mam-kq""><span class=""mam-kq-k"">(שמלתך)</span> <span class=""mam-kq-q"">[שמלתיך]</span></span> עליך <span class=""mam-kq""><span class=""mam-kq-k"">(וירדתי)</span> <span class=""mam-kq-q"">[וירדת]</span></span> הגרן אלתודעי לאיש עד כלתו לאכל ולשתות","So bathe, anoint yourself, dress up, and go down to the threshing floor. But do not disclose yourself to the man until he has finished eating and drinking. ",Ninguno
Ruth,3,4,"ויהי בשכבו וידעת אתהמקום אשר ישכבשם ובאת וגלית מרגלתיו <span class=""mam-kq""><span class=""mam-kq-k"">(ושכבתי)</span> <span class=""mam-kq-q"">[ושכבת]</span></span> והוא יגיד לך את אשר תעשין","When he lies down, note the place where he lies down, and go over and uncover his feet and lie down.auncover his feet and lie down An act both risqué and risky, making an unmarried woman vulnerable to social disgrace. He will tell you what you are to do.” ",Percepción (Yada)
Ruth,3,5,"ותאמר אליה כל אשרתאמרי <span class=""mam-kq-q"">[אלי]</span> אעשה","She replied, “I will do everything you tell me.”",Ninguno
Ruth,3,6,ותרד הגרן ותעש ככל אשרצותה חמותה,She went down to the threshing floor and did just as her mother-in-law had instructed her.,Ninguno
Ruth,3,7,ויאכל בעז וישת וייטב לבו ויבא לשכב בקצה הערמה ותבא בלט ותגל מרגלתיו ותשכב,"Boaz ate and drank, and in a cheerful mood went to lie down beside the grainpile. Then she went over stealthily and uncovered his feet and lay down. ",Ninguno
Ruth,3,8,ויהי בחצי הלילה ויחרד האיש וילפת והנה אשה שכבת מרגלתיו,"In the middle of the night, the man gave a start and pulled back—there was a woman lying at his feet!",Ninguno
Ruth,3,9,ויאמר מיאת ותאמר אנכי רות אמתך ופרשת כנפך עלאמתך כי גאל אתה,"“Who are you?” he asked. And she replied, “I am your handmaid Ruth. Spread your robe over your handmaid,bSpread your robe over your handmaid A formal act of espousal; cf. Ezek. 16.8. Or “Spread your wings…,” a figure for protective intervention; cf. 2.12. for you are a redeeming kinsman.”",Ninguno
Ruth,3,10,ויאמר ברוכה את ליהוה בתי היטבת חסדך האחרון מןהראשון לבלתילכת אחרי הבחורים אםדל ואםעשיר,"He exclaimed, “Be blessed of GOD, daughter! Your latest deed of loyaltycYour latest deed of loyalty Namely, to have sought out a kinsman of her dead husband; see note at 2.20. is greater than the first,dthe first Namely, to have returned with Naomi. in that you have not turned to younger men, whether poor or rich. ",Ninguno
Ruth,3,11,ועתה בתי אלתיראי כל אשרתאמרי אעשהלך כי יודע כלשער עמי כי אשת חיל את,"And now, daughter, have no fear. I will do in your behalf whatever you ask, for all the elders of my towneelders of my town Lit. “gate of my people.” know what a fine woman you are. ",Ninguno
Ruth,3,12,"ועתה כי אמנם כי <span class=""mam-kq-k"">(אם)</span> גאל אנכי וגם יש גאל קרוב ממני","But while it is true I am a redeeming kinsman, there is another redeemer closer than I. ",Ninguno
Ruth,3,13,לי<big>נ</big>י&thinsp;<b></b> הלילה והיה בבקר אםיגאלך טוב יגאל ואםלא יחפץ לגאלך וגאלתיך אנכי חייהוה שכבי עדהבקר,"Stay for the night. Then in the morning, if he will act as a redeemer, good! Let him redeem. But if he does not want to act as redeemer for you, I will do so myself, as GOD lives! Lie down until morning.”",Ninguno
Ruth,3,14,"ותשכב <span class=""mam-kq-trivial"">מרגלותו</span> עדהבקר ותקם <span class=""mam-kq""><span class=""mam-kq-k"">(בטרום)</span> <span class=""mam-kq-q"">[בטרם]</span></span> יכיר איש אתרעהו ויאמר אליודע כיבאה האשה הגרן","So she lay at his feet until dawn. She rose before one person could distinguish another, for he thought, “Let it not be known that the woman came to the threshing floor.” ",Ninguno
Ruth,3,15,ויאמר הבי המטפחת אשרעליך ואחזיבה ותאחז בה וימד שששערים וישת עליה ויבא העיר,"And he said, “Hold out the shawl you are wearing.” She held it while he measured out six measures of barley, and he put it on her back.When shefshe So in many Heb. mss; Tiberian Masoretic mss. read “he.” got back to the town, ",Ninguno
Ruth,3,16,ותבוא אלחמותה ותאמר מיאת בתי ותגדלה את כלאשר עשהלה האיש,"she came to her mother-in-law, who asked, “How is it with you, daughter?” She told her all that the man had done for her; ",Ninguno
Ruth,3,17,"ותאמר ששהשערים האלה נתן לי כי אמר <span class=""mam-kq-q"">[אלי]</span> אלתבואי ריקם אלחמותך","and she added, “He gave me these six measures of barley, saying to me, ‘Do not go back to your mother-in-law empty-handed.’” ",Ninguno
Ruth,3,18,ותאמר שבי בתי עד אשר תדעין איך יפל דבר כי לא ישקט האיש כיאםכלה הדבר היום,"And Naomi said, “Stay here, daughter, till you learn how the matter turns out. For the man will not rest, but will settle the matter today.”",Ninguno
Ruth,4,1,ובעז עלה השער וישב שם והנה הגאל עבר אשר דברבעז ויאמר סורה שבהפה פלני אלמני ויסר וישב,"Meanwhile, Boaz had gone to the gate and sat down there. And now the redeemer whom Boaz had mentioned passed by. He called, “Come over and sit down here, So-and-so!” And he came over and sat down. ",Ninguno
Ruth,4,2,ויקח עשרה אנשים מזקני העיר ויאמר שבופה וישבו,"Then [Boaz] took ten elders of the town and said, “Be seated here”; and they sat down.",Ninguno
Ruth,4,3,ויאמר לגאל חלקת השדה אשר לאחינו לאלימלך מכרה נעמי השבה משדה מואב,"He said to the redeemer, “Naomi, now returned from the country of Moab, must sell the piece of land that belonged to our kinsman Elimelech. ",Ninguno
Ruth,4,4,"ואני אמרתי אגלה אזנך לאמר קנה נגד הישבים ונגד זקני עמי אםתגאל גאל ואםלא יגאל הגידה לי <span class=""mam-kq""><span class=""mam-kq-k"">(ואדע)</span> <span class=""mam-kq-q"">[ואדעה]</span></span> כי אין זולתך לגאול ואנכי אחריך ויאמר אנכי אגאל","I thought I should disclose the matter to you and say: Acquire it in the presence of those seated here and in the presence of the elders of my people. If you are willing to redeem it, redeem! But if youayou So many Heb. mss., Septuagint, and Targum; Tiberian Masoretic mss. read “he.” will not redeem, tell me, that I may know. For there is no one to redeem but you, and I come after you.” “I am willing to redeem it,” he replied. ",Ninguno
Ruth,4,5,"ויאמר בעז ביוםקנותך השדה מיד נעמי ומאת רות המואביה אשתהמת <span class=""mam-kq""><span class=""mam-kq-k"">(קניתי)</span> <span class=""mam-kq-q"">[קנית]</span></span> להקים שםהמת עלנחלתו","Boaz continued, “When you acquire the property from Naomi and from Ruth the Moabite, you must also acquirebyou must also acquire So qere; kethib “I acquire.” the wife of the deceased,cand from Ruth the Moabite, you must also acquire the wife of the deceased Emendation yields “you must also acquire Ruth the Moabite, the wife of the deceased”; cf. v. 10. so as to perpetuate the name of the deceased upon his estate.” ",Ninguno
Ruth,4,6,"ויאמר הגאל לא אוכל <span class=""mam-kq""><span class=""mam-kq-k"">(לגאול)</span> <span class=""mam-kq-q"">[לגאל]</span></span>לי פןאשחית אתנחלתי גאללך אתה אתגאלתי כי לאאוכל לגאל","The redeemer replied, “Then I cannot redeem it for myself, lest I impair my own estate.dimpair my own estate By expending capital for property that will go to the son legally regarded as Mahlon’s; see Deut. 25.5–6. You take over my right of redemption, for I am unable to exercise it.”",Ninguno
Ruth,4,7,וזאת לפנים בישראל עלהגאלה ועלהתמורה לקים כלדבר שלף איש נעלו ונתן לרעהו וזאת התעודה בישראל,"Now this was formerly done in Israel in cases of redemption or exchange: to validate any transaction, one party would take off a sandal and hand it to the other. Such was the practiceepractice Understanding Heb. teʻudah in the sense of the Arabic ʻādah and Syriac ʻyādā. Cf. Ibn Ezra. in Israel. ",Ninguno
Ruth,4,8,ויאמר הגאל לבעז קנהלך וישלף נעלו,"So when the redeemer said to Boaz, “Acquire for yourself,” he drew off his sandal. ",Ninguno
Ruth,4,9,ויאמר בעז לזקנים וכלהעם עדים אתם היום כי קניתי אתכלאשר לאלימלך ואת כלאשר לכליון ומחלון מיד נעמי,"And Boaz said to the elders and to the rest of the people, “You are witnesses today that I am acquiring from Naomi all that belonged to Elimelech and all that belonged to Chilion and Mahlon. ",Ninguno
Ruth,4,10,וגם אתרות המאביה אשת מחלון קניתי לי לאשה להקים שםהמת עלנחלתו ולאיכרת שםהמת מעם אחיו ומשער מקומו עדים אתם היום,"I am also acquiring Ruth the Moabite, the wife of Mahlon, as my wife, so as to perpetuate the name of the deceased upon his estate, that the name of the deceased may not disappear from among his kinsmen and from the gate of his home town. You are witnesses today.”",Ninguno
Ruth,4,11,ויאמרו כלהעם אשרבשער והזקנים עדים יתן יהוה אתהאשה הבאה אלביתך כרחל&thinsp;<small></small>&thinsp;וכלאה אשר בנו שתיהם אתבית ישראל ועשהחיל באפרתה וקראשם בבית לחם,"All the people at the gate and the elders answered, “We are. May GOD make the woman who is coming into your house like Rachel and Leah, both of whom built up the House of Israel! Prosper in EphrathahfEphrathah Matriarch of the clan to which the Bethlehemites belonged; cf. 1.2; Mic. 5.1; 1 Chron. 2.50–51. and perpetuate your name in Bethlehem! ",Ninguno
Ruth,4,12,ויהי ביתך כבית פרץ אשרילדה תמר ליהודה מןהזרע אשר יתן יהוה לך מןהנערה הזאת,And may your house be like the house of Perez whom Tamar bore to Judah—through the offspring that GOD will give you by this young woman.”,Ninguno
Ruth,4,13,ויקח בעז אתרות ותהילו לאשה ויבא אליה ויתן יהוה לה הריון ותלד בן,"So Boaz married Ruth; she became his wife, and he cohabited with her. GOD let her conceive, and she bore a son. ",Ninguno
Ruth,4,14,ותאמרנה הנשים אלנעמי ברוך יהוה אשר לא השבית לך גאל היום ויקרא שמו בישראל,"And the women said to Naomi, “Blessed be GOD, who has not withheld a redeemer from you today! May his name be perpetuated in Israel! ",Ninguno
Ruth,4,15,והיה לך למשיב נפש ולכלכל אתשיבתך כי כלתך אשראהבתך ילדתו אשרהיא טובה לך משבעה בנים,"He will renew your life and sustain your old age; for he is born of your daughter-in-law, who loves you and is better to you than seven sons.”",Ninguno
Ruth,4,16,ותקח נעמי אתהילד ותשתהו בחיקה ותהילו לאמנת,"Naomi took the child and held it to her bosom. She became its foster mother, ",Ninguno
Ruth,4,17,"ותקראנה לו השכנות שם לאמר ילדבן לנעמי ותקראנה שמו עובד הוא אביישי אבי דוד&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","and the women neighbors gave him a name, saying, “A son is born to Naomi!” They named him Obed; he was the father of Jesse, father of David.",Ninguno
Ruth,4,18,ואלה תולדות פרץ פרץ הוליד אתחצרון,"This is the line of Perez: Perez begot Hezron, ",Ninguno
Ruth,4,19,וחצרון הוליד אתרם ורם הוליד אתעמינדב,"Hezron begot Ram, Ram begot Amminadab, ",Ninguno
Ruth,4,20,ועמינדב הוליד אתנחשון ונחשון הוליד אתשלמה,"Amminadab begot Nahshon, Nahshon begot Salmon,gSalmon Heb. “Salmah.” ",Ninguno
Ruth,4,21,ושלמון הוליד אתבעז ובעז הוליד אתעובד,"Salmon begot Boaz, Boaz begot Obed, ",Ninguno
Ruth,4,22,ועבד הוליד אתישי וישי הוליד אתדוד,"Obed begot Jesse, and Jesse begot David.",Ninguno
